user_id,status_id,created_at,text,favorite_count,retweet_count,followers_count,statuses_count,ext_media_url
1388947438447337480,1389589740652044288,2021-05-04 14:36:26,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2191,20.9785
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/74533So8Ju https://t.co/XDPUsnAy0o",0,0,105,20,http://pbs.twimg.com/media/E0jQgTTXsAA0rQs.jpg
1388947438447337480,1389621918018379778,2021-05-04 16:44:17,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.252,20.9102
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/peeO0J6TC2 https://t.co/kZrGsYXSvb",0,0,105,21,http://pbs.twimg.com/media/E0jtxTWVgAYjKGd.jpg
1388947438447337480,1389652779086450688,2021-05-04 18:46:55,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2069,21.0417
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/x0vCyI5hOO https://t.co/mik5kjuYYx",0,0,105,22,http://pbs.twimg.com/media/E0kJ1rZVcAAzt-I.jpg
1388947438447337480,1389663454773104642,2021-05-04 19:29:20,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2089,20.9874
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/fDWedKZUbm https://t.co/0JACprg5q4",0,0,105,23,http://pbs.twimg.com/media/E0kTjDVWEAQ5yxD.jpg
1388947438447337480,1389680315216523267,2021-05-04 20:36:20,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2659,21.0376
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/3ujEzqaGKX https://t.co/xf0miGGBqy",0,0,105,24,http://pbs.twimg.com/media/E0ki4aGVIAMjJgF.jpg
1388947438447337480,1389695954085949440,2021-05-04 21:38:29,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2644,21.0592
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/EPvoT0Hi87 https://t.co/MNkWQMEniu",0,0,105,25,http://pbs.twimg.com/media/E0kxGxkXMAIgqWP.jpg
1388947438447337480,1389711712790667273,2021-05-04 22:41:06,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.1963,21.0515
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/3hssBxQ6Nf https://t.co/8lndnw5JJt",0,0,106,26,http://pbs.twimg.com/media/E0k_cCvXsAcOHbS.jpg
1388947438447337480,1389816527566819329,2021-05-05 05:37:36,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2251,21.0468
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/3te2GNbmLO https://t.co/qiTerShDtG",0,0,106,27,http://pbs.twimg.com/media/E0mexECXIAMNDGq.jpg
1388947438447337480,1389833810750103552,2021-05-05 06:46:17,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.26,21.1023
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/L6u5c0gPzK https://t.co/RpVNmygsd0",0,0,106,28,http://pbs.twimg.com/media/E0mufGcWEAAFps8.jpg
1388947438447337480,1389877090363875331,2021-05-05 09:38:15,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2407,20.8999
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/nHEyv3A6tY https://t.co/PlGqqAq4kF",0,0,112,29,http://pbs.twimg.com/media/E0nV2TjWQAIiRVB.jpg
1388947438447337480,1389906603860692992,2021-05-05 11:35:32,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2342,20.8898
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/04FEQ1TN6v https://t.co/978TUa2Nui",0,0,111,31,http://pbs.twimg.com/media/E0nwsNqVIAcRKJ0.jpg
1388947438447337480,1389904732144214021,2021-05-05 11:28:05,"@Docent_Deptula Taki jest plan, ale coś musi być inaczej zrobione, bo inaczej poziom będzie za trudny :-)",1,0,111,31,NA
1388947438447337480,1389928132657000448,2021-05-05 13:01:05,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2716, 21.0887 
Nie poznajesz? Zobacz na mapie. https://t.co/LSqSIQqQnn https://t.co/UTLns0DKrE",0,0,113,33,http://pbs.twimg.com/media/E0oERU2XsAEH1oV.jpg
1388947438447337480,1389927313404424196,2021-05-05 12:57:49,"Jestem botem, który co ca. 60 min. wybiera losowo punkt w #Warszawa (i okolicy), pobiera zdjęcie satelitarne.  Poniżej pkt o współ.: 52.2571,20.9391
Jeśli nie poznajesz, to zobacz na mapie. https://t.co/IEVWEGaCCR https://t.co/NYguQTPgal",0,0,113,33,http://pbs.twimg.com/media/E0oDhpyVEAk5TvZ.jpg
1388947438447337480,1389941325110202371,2021-05-05 13:53:30,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1927, 21.011 
Nie poznajesz? Zobacz na mapie. https://t.co/NZSP4MvlH7 https://t.co/AJTrF9OscF",0,0,114,34,http://pbs.twimg.com/media/E0oQRN1VUAYcskv.jpg
1388947438447337480,1389951821448458243,2021-05-05 14:35:12,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2238, 20.9236 
Nie poznajesz? Zobacz na mapie. https://t.co/SpBSKDQBe1 https://t.co/7W2YsXpdso",0,0,116,35,http://pbs.twimg.com/media/E0oZ0MfXMAUkabx.jpg
1388947438447337480,1389989825152004101,2021-05-05 17:06:13,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.254, 20.9708 
Nie poznajesz? Zobacz na mapie. https://t.co/FzQjXDCy8U https://t.co/S0DLrg1Edt",0,0,117,36,http://pbs.twimg.com/media/E0o8YRMWQAw3Ukv.jpg
1388947438447337480,1390002303642578950,2021-05-05 17:55:48,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1957, 20.9591 
Nie poznajesz? Zobacz na mapie. https://t.co/oXuNwivgR5 https://t.co/jQ4VlX1d3g",0,0,117,37,http://pbs.twimg.com/media/E0pHuqCWEAAfvYV.jpg
1388947438447337480,1390015448809304070,2021-05-05 18:48:02,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.218, 20.9293 
Nie poznajesz? Zobacz na mapie. https://t.co/fIebtnxBDp https://t.co/21cyRiVRSu",0,0,118,38,http://pbs.twimg.com/media/E0pTrztVIAYwk0e.jpg
1388947438447337480,1390026755889516546,2021-05-05 19:32:58,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2194, 20.9422 
Nie poznajesz? Zobacz na mapie. https://t.co/vBU6Ub5WXz https://t.co/uOpRrubnqF",0,0,118,39,http://pbs.twimg.com/media/E0pd9_bVoAAJW2j.jpg
1388947438447337480,1390058316424904704,2021-05-05 21:38:23,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2536, 21.0681 
Nie poznajesz? Zobacz na mapie. https://t.co/BPiD9thBNj https://t.co/yYUKFkge2J",0,0,118,40,http://pbs.twimg.com/media/E0p6rBzVEAkG5dE.jpg
1388947438447337480,1390074921020272645,2021-05-05 22:44:22,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2247, 21.1005 
Nie poznajesz? Zobacz na mapie. https://t.co/76f5NE6afK https://t.co/8qBSI6lxy5",0,0,118,41,http://pbs.twimg.com/media/E0qJxisXoAQBrb-.jpg
1388947438447337480,1390178986702028806,2021-05-06 05:37:53,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2704, 21.0132 
Nie poznajesz? Zobacz na mapie. https://t.co/LYH9khicj1 https://t.co/SoDR72WXMa",0,0,118,42,http://pbs.twimg.com/media/E0roa-4WYAExYtW.jpg
1388947438447337480,1390195945770340356,2021-05-06 06:45:16,"Jestem botem, który co 1 h wybiera losowo punkt w #KWarszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.1973, 21.0314 
Nie poznajesz? Zobacz na mapie. https://t.co/2L6ri5j2tB https://t.co/WFtkiuR1DR",0,0,119,43,http://pbs.twimg.com/media/E0r32G8VIAYmSuR.jpg
